X,Y,station,latitude,longitude,iphc_area,lbs_t_1998,cnt_t_1998,lbs_o32in_1998,a_lbs_o32_1998,t_avg_lbs_1998,pct_t_o32_1998,pct_bin_1998,lbs_t_1999,cnt_t_1999,lbs_o32in_1999,a_lbs_o32_1999,t_avg_lbs_1999,pct_t_o32_1999,pct_bin_1999,lbs_t_2000,cnt_t_2000,lbs_o32in_2000,a_lbs_o32_2000,t_avg_lbs_2000,pct_t_o32_2000,pct_bin_2000,lbs_t_2001,cnt_t_2001,lbs_o32in_2001,a_lbs_o32_2001,t_avg_lbs_2001,pct_t_o32_2001,pct_bin_2001,lbs_t_2002,cnt_t_2002,lbs_o32in_2002,a_lbs_o32_2002,t_avg_lbs_2002,pct_t_o32_2002,pct_bin_2002,lbs_t_2003,cnt_t_2003,lbs_o32in_2003,a_lbs_o32_2003,t_avg_lbs_2003,pct_t_o32_2003,pct_bin_2003,lbs_t_2004,cnt_t_2004,lbs_o32in_2004,a_lbs_o32_2004,t_avg_lbs_2004,pct_t_o32_2004,pct_bin_2004,lbs_t_2005,cnt_t_2005,lbs_o32in_2005,a_lbs_o32_2005,t_avg_lbs_2005,pct_t_o32_2005,pct_bin_2005,lbs_t_2006,cnt_t_2006,lbs_o32in_2006,a_lbs_o32_2006,t_avg_lbs_2006,pct_t_o32_2006,pct_bin_2006,lbs_t_2007,cnt_t_2007,lbs_o32in_2007,a_lbs_o32_2007,t_avg_lbs_2007,pct_t_o32_2007,pct_bin_2007,lbs_t_2008,cnt_t_2008,lbs_o32in_2008,a_lbs_o32_2008,t_avg_lbs_2008,pct_t_o32_2008,pct_bin_2008,lbs_t_2009,cnt_t_2009,lbs_o32in_2009,a_lbs_o32_2009,t_avg_lbs_2009,pct_t_o32_2009,pct_bin_2009,lbs_t_2010,cnt_t_2010,lbs_o32in_2010,a_lbs_o32_2010,t_avg_lbs_2010,pct_t_o32_2010,pct_bin_2010,lbs_t_2011,cnt_t_2011,lbs_o32in_2011,a_lbs_o32_2011,t_avg_lbs_2011,pct_t_o32_2011,pct_bin_2011,lbs_t_2012,cnt_t_2012,lbs_o32in_2012,a_lbs_o32_2012,t_avg_lbs_2012,pct_t_o32_2012,pct_bin_2012,lbs_t_2013,cnt_t_2013,lbs_o32in_2013,a_lbs_o32_2013,t_avg_lbs_2013,pct_t_o32_2013,pct_bin_2013,lbs_t_2014,cnt_t_2014,lbs_o32in_2014,a_lbs_o32_2014,t_avg_lbs_2014,pct_t_o32_2014,pct_bin_2014,lbs_t_2015,cnt_t_2015,lbs_o32in_2015,a_lbs_o32_2015,t_avg_lbs_2015,pct_t_o32_2015,pct_bin_2015
-163.8506667,54.33324074,5204,54.33324074,-163.8506667,3B,2256,unknown,1885,unknown,unknown,unknown,1,2412,unknown,1950,unknown,unknown,unknown,1,964,unknown,693,unknown,unknown,unknown,1,1822,unknown,1454,unknown,unknown,unknown,1,2042,175,1317,18,25,43,3,1798,172,935,16,24,34,3,1478,162,622,16,23,23,2,2679,243,1461,16,24,38,3,1768,154,989,17,25,38,3,999,104,463,14,22,32,3,919,109,294,13,21,20,2,1665,182,695,14,22,26,3,1297,146,508,14,21,25,2,631,76,159,12,20,17,2,670,87,171,13,20,15,2,282,35,107,13,20,23,2,839,101,225,15,22,15,2,915,108,387,18,24,19,2
-133.1497963,54.6680463,3016,54.6680463,-133.1497963,2C,1301,unknown,1301,unknown,unknown,unknown,1,3252,unknown,3172,unknown,unknown,unknown,1,1377,unknown,1341,unknown,unknown,unknown,1,1514,unknown,1455,unknown,unknown,unknown,1,981,30,911,43,51,70,4,1720,59,1569,38,47,69,4,434,23,367,24,33,65,4,1148,36,1133,33,41,94,5,1239,50,1163,29,37,80,5,1205,40,1115,37,46,75,4,576,24,536,30,36,75,4,1070,41,986,33,41,73,4,656,30,548,37,44,50,3,1168,45,1091,32,39,76,5,684,26,658,30,36,85,5,1459,49,1386,36,43,78,5,2507,75,2356,44,51,72,4,1710,48,1626,45,52,75,4
-132.8516944,54.66605556,3015,54.66605556,-132.8516944,2C,2466,unknown,2302,unknown,unknown,unknown,1,2740,unknown,2603,unknown,unknown,unknown,1,3614,unknown,3427,unknown,unknown,unknown,1,1485,unknown,1459,unknown,unknown,unknown,1,1621,57,1530,34,42,79,5,2337,90,2136,33,41,72,4,2469,115,2128,31,38,60,4,1764,81,1526,31,38,62,4,1730,80,1445,31,40,58,4,625,32,509,28,37,56,4,739,29,656,36,44,62,4,1015,55,848,27,34,58,4,725,40,604,24,32,63,4,1665,55,1508,46,53,60,4,742,47,585,23,30,55,4,1272,74,989,27,34,50,3,713,30,624,33,41,63,4,1785,86,1548,27,35,67,4
-159.8681019,54.83394444,5157,54.83394444,-159.8681019,3B,4896,unknown,4282,unknown,unknown,unknown,1,3718,unknown,3380,unknown,unknown,unknown,1,2503,unknown,2076,unknown,unknown,unknown,1,1796,unknown,1459,unknown,unknown,unknown,1,2123,113,1810,25,33,64,4,1602,132,938,24,31,30,3,3598,188,2943,34,40,46,3,1784,111,1398,34,40,37,3,1061,146,314,20,25,11,2,1059,86,619,36,43,20,2,285,16,228,33,39,44,3,539,40,387,24,31,40,3,529,44,347,25,31,32,3,321,19,249,28,35,47,3,167,34,0,0,0,0,1,143,18,59,15,21,22,2,345,31,190,21,28,29,3,682,55,426,21,29,36,3
-152.5692685,56.66561111,4297,56.66561111,-152.5692685,3A,1851,unknown,1807,unknown,unknown,unknown,1,396,unknown,271,unknown,unknown,unknown,1,316,unknown,305,unknown,unknown,unknown,1,1617,unknown,1461,unknown,unknown,unknown,1,2132,133,1774,19,28,68,4,3495,285,2393,15,24,56,4,4053,289,3161,17,26,64,4,960,71,739,17,25,61,4,1116,71,964,19,27,70,4,2129,187,1223,15,24,44,3,887,76,565,15,24,49,3,1050,78,764,17,26,58,4,1810,147,1203,17,25,47,3,1400,136,743,13,21,42,3,1045,86,745,15,23,57,4,1381,127,768,16,24,37,3,1994,231,688,18,24,17,2,808,74,519,15,22,47,3
-177.599875,59.33363542,7085,59.33363542,-177.599875,4D,,,,,,,,,,,,,,,379,unknown,303,unknown,unknown,unknown,1,1612,unknown,1468,unknown,unknown,unknown,1,165,10,148,19,27,80,5,314,14,296,25,34,86,5,132,10,114,14,23,80,5,112,6,107,21,26,83,5,163,17,90,23,28,24,2,270,18,221,18,27,67,4,249,20,194,18,24,55,4,170,15,107,21,28,33,3,170,10,152,19,28,80,5,43,5,26,13,19,40,3,79,9,34,17,23,22,2,86,9,29,15,23,22,2,112,13,37,19,25,15,2,244,17,187,19,27,59,4
-138.4519537,58.16678704,4011,58.16678704,-138.4519537,3A,1681,unknown,1473,unknown,unknown,unknown,1,1696,unknown,1435,unknown,unknown,unknown,1,1604,unknown,1333,unknown,unknown,unknown,1,1549,unknown,1469,unknown,unknown,unknown,1,1640,82,1428,25,34,70,4,2623,130,2264,27,35,65,4,2690,100,2552,31,39,83,5,1752,85,1556,26,34,72,4,2110,87,1987,28,36,83,5,478,22,445,25,33,82,5,2512,126,2123,27,35,63,4,2422,168,1685,21,29,49,3,1947,131,1528,19,27,60,4,2605,169,2081,20,28,63,4,878,36,796,31,39,72,4,1778,78,1677,26,33,82,5,2890,160,2403,25,33,61,4,2172,206,1041,19,27,26,3
-153.4518519,56.49939815,4293,56.49939815,-153.4518519,3A,3574,unknown,2437,unknown,unknown,unknown,1,2664,unknown,2403,unknown,unknown,unknown,1,3846,unknown,3063,unknown,unknown,unknown,1,1850,unknown,1470,unknown,unknown,unknown,1,2191,108,2039,23,31,83,5,3851,317,2486,16,24,49,3,3505,307,2065,15,23,45,3,2105,152,1586,19,26,56,4,2349,184,1612,17,25,52,4,2782,249,1523,16,24,39,3,2871,250,1803,14,23,52,4,2149,170,1447,17,25,51,4,1057,84,695,18,26,45,3,1182,128,428,13,21,25,2,909,107,328,14,21,21,2,1057,100,590,17,24,35,3,1455,181,420,14,21,17,2,1106,149,248,13,20,13,2
-134.3336111,56.16572222,3072,56.16572222,-134.3336111,2C,3823,unknown,3556,unknown,unknown,unknown,1,3666,unknown,3331,unknown,unknown,unknown,1,2560,unknown,2132,unknown,unknown,unknown,1,1801,unknown,1479,unknown,unknown,unknown,1,957,57,752,24,32,54,4,5240,273,4474,25,33,66,4,2406,155,1952,20,28,65,4,2072,130,1636,22,30,58,4,1378,107,974,18,26,50,3,847,42,726,28,35,62,4,1312,90,958,22,29,49,3,1374,93,1032,21,29,53,4,999,67,760,21,29,54,4,1434,92,1049,24,32,48,3,971,56,754,26,34,52,4,2394,93,2236,31,39,78,5,2611,131,2253,26,34,67,4,4315,278,3536,20,28,64,4
-134.0177593,55.33324074,3048,55.33324074,-134.0177593,2C,1991,unknown,1083,unknown,unknown,unknown,1,2982,unknown,1693,unknown,unknown,unknown,1,2776,unknown,1163,unknown,unknown,unknown,1,2994,unknown,1482,unknown,unknown,unknown,1,2455,198,1450,20,28,37,3,2627,219,1532,21,28,33,3,1915,215,682,15,22,21,2,2463,230,1235,20,27,27,3,1562,191,483,13,20,19,2,953,95,386,23,30,18,2,842,107,213,13,20,16,2,1949,207,739,18,26,19,2,2558,273,956,17,25,20,2,1501,191,286,12,19,13,2,771,98,206,14,21,15,2,1905,234,457,13,21,15,2,2348,221,1190,16,24,33,3,1515,155,583,20,28,19,2
-158.9845,54.99988889,5162,54.99988889,-158.9845,3B,6372,unknown,5147,unknown,unknown,unknown,1,3142,unknown,2734,unknown,unknown,unknown,1,1720,unknown,438,unknown,unknown,unknown,1,1681,unknown,1484,unknown,unknown,unknown,1,2317,144,1694,29,36,40,3,4493,304,3134,27,34,38,3,1591,102,1144,31,38,36,3,297,24,152,25,33,25,2,1452,137,835,18,25,34,3,924,110,419,19,25,20,2,548,38,403,34,39,32,3,784,102,273,17,23,16,2,541,64,243,22,28,17,2,408,43,204,16,22,30,3,762,95,275,17,23,17,2,768,86,357,21,27,20,2,538,72,149,17,23,13,2,478,73,111,19,24,8,2
-135.2350093,56.33362037,3079,56.33362037,-135.2350093,2C,2040,unknown,1734,unknown,unknown,unknown,1,2679,unknown,2458,unknown,unknown,unknown,1,1835,unknown,1692,unknown,unknown,unknown,1,1633,unknown,1489,unknown,unknown,unknown,1,2274,99,2078,29,36,73,4,2770,105,2580,32,40,76,5,960,46,807,30,38,59,4,1613,76,1416,28,36,66,4,1169,77,889,23,31,49,3,872,54,680,25,32,50,3,1237,68,972,29,36,50,3,938,74,556,24,32,31,3,1244,75,968,24,32,53,4,792,47,626,24,32,55,4,717,41,629,22,29,68,4,1640,110,1243,23,30,48,3,2048,124,1569,27,34,47,3,2130,140,1569,22,30,50,3
-144.2849907,59.66675926,4090,59.66675926,-144.2849907,3A,818,unknown,758,unknown,unknown,unknown,1,3446,unknown,3366,unknown,unknown,unknown,1,1141,unknown,1062,unknown,unknown,unknown,1,1557,unknown,1493,unknown,unknown,unknown,1,1089,35,1044,37,44,80,5,684,18,665,42,51,89,5,5054,171,4800,35,42,81,5,730,28,697,29,37,86,5,1614,61,1559,29,37,89,5,1061,45,969,29,37,73,4,1072,45,963,31,39,69,4,599,40,449,22,30,50,3,760,29,696,33,41,72,4,603,29,523,28,36,66,4,1560,69,1337,33,41,59,4,741,37,651,27,34,65,4,987,29,937,41,49,79,5,1216,41,1141,35,44,80,5
-160.4344537,54.49990741,5206,54.49990741,-160.4344537,3B,3134,unknown,2854,unknown,unknown,unknown,1,3192,unknown,2606,unknown,unknown,unknown,1,3115,unknown,2895,unknown,unknown,unknown,1,1914,unknown,1494,unknown,unknown,unknown,1,1239,85,1047,17,25,74,4,2471,156,2071,20,28,68,4,1257,114,725,16,24,40,3,2334,236,858,14,22,26,3,1609,160,694,14,22,31,3,1034,105,527,14,22,35,3,636,67,271,15,23,27,3,1591,176,660,12,20,31,3,1185,125,461,14,22,26,3,1225,132,532,13,21,30,3,522,51,243,15,23,31,3,344,39,160,13,20,31,3,1044,110,397,15,23,24,2,904,96,418,15,22,29,3
-158.9847222,55.33330556,5171,55.33330556,-158.9847222,3B,2726,unknown,2624,unknown,unknown,unknown,1,3991,unknown,3823,unknown,unknown,unknown,1,1248,unknown,1232,unknown,unknown,unknown,1,1538,unknown,1501,unknown,unknown,unknown,1,2057,78,2039,27,36,97,5,2892,129,2774,24,33,89,5,372,19,343,23,30,79,5,362,18,353,22,27,89,5,512,27,465,21,31,81,5,2156,158,1605,17,26,58,4,1898,138,1518,17,25,64,4,1053,76,779,18,26,57,4,1923,118,1608,20,28,69,4,885,56,761,19,27,71,4,272,20,264,15,19,90,5,743,48,627,19,27,69,4,1913,111,1700,20,28,77,5,26,2,20,20,26,50,3
-159.8693148,54.66690741,5151,54.66690741,-159.8693148,3B,8655,unknown,8011,unknown,unknown,unknown,1,10681,unknown,10027,unknown,unknown,unknown,1,4486,unknown,3716,unknown,unknown,unknown,1,1873,unknown,1504,unknown,unknown,unknown,1,2968,169,2430,25,32,58,4,3758,259,2827,20,28,54,4,2824,193,2132,22,29,51,4,4197,253,3276,24,32,55,4,3160,173,2609,26,33,59,4,3045,212,2262,21,28,51,4,1291,96,876,21,29,43,3,2087,140,1594,22,29,51,4,2007,153,1356,19,27,46,3,933,65,683,24,30,45,3,1173,94,702,20,28,37,3,800,53,566,27,34,40,3,1180,83,778,28,35,34,3,1774,133,1325,19,26,51,4
-153.1014815,59.16667593,4364,59.16667593,-153.1014815,3A,2784,unknown,2488,unknown,unknown,unknown,1,2576,unknown,2494,unknown,unknown,unknown,1,1318,unknown,1034,unknown,unknown,unknown,1,1586,unknown,1505,unknown,unknown,unknown,1,932,32,888,34,41,81,5,662,52,396,21,29,37,3,1730,102,1436,22,30,63,4,3235,173,2596,27,35,56,4,548,23,481,32,40,65,4,643,38,523,24,31,58,4,2489,91,2287,35,43,71,4,1161,72,851,27,35,43,3,783,35,681,34,41,57,4,921,102,324,14,21,24,2,448,58,34,17,24,3,2,819,73,410,34,41,16,2,728,66,381,20,27,29,3,379,53,47,12,19,8,2
-139.0657315,58.66600926,4032,58.66600926,-139.0657315,3A,605,unknown,508,unknown,unknown,unknown,1,4323,unknown,3611,unknown,unknown,unknown,1,3104,unknown,2488,unknown,unknown,unknown,1,1675,unknown,1511,unknown,unknown,unknown,1,3392,234,2763,17,26,70,4,1345,99,1079,16,25,70,4,5598,420,4360,16,24,66,4,2639,209,1972,15,24,63,4,72,3,72,24,0,100,5,828,77,529,13,21,52,4,1483,132,923,14,23,49,3,1685,171,756,14,22,31,3,919,75,596,17,25,48,3,869,91,410,13,21,34,3,690,59,430,16,24,46,3,490,50,255,15,22,34,3,1357,132,621,16,24,29,3,680,83,176,16,23,13,2
-178.4782963,51.65947222,6078,51.65947222,-178.4782963,4B,628,unknown,617,unknown,unknown,unknown,1,679,unknown,641,unknown,unknown,unknown,1,2236,unknown,2140,unknown,unknown,unknown,1,1932,unknown,1511,unknown,unknown,unknown,1,2704,138,2533,21,30,86,5,545,17,545,32,0,100,5,399,11,399,36,0,100,5,706,21,706,34,0,100,5,823,31,793,28,38,90,5,130,6,130,22,0,100,5,901,38,890,24,35,97,5,565,28,527,22,31,86,5,1314,67,1266,20,30,93,5,848,30,848,28,0,100,5,578,21,551,31,40,86,5,903,49,828,20,30,84,5,617,31,591,21,30,90,5,772,43,718,19,28,86,5
-134.9336852,56.33262963,3078,56.33262963,-134.9336852,2C,1499,unknown,1450,unknown,unknown,unknown,1,1287,unknown,1216,unknown,unknown,unknown,1,2410,unknown,2090,unknown,unknown,unknown,1,1616,unknown,1512,unknown,unknown,unknown,1,2003,85,1703,36,44,55,4,2928,85,2811,41,48,81,5,2177,108,1805,30,38,56,4,1797,69,1646,33,41,72,4,686,34,571,30,38,56,4,424,34,286,19,26,44,3,436,27,320,32,39,37,3,1520,77,1188,34,42,45,3,1350,89,1095,21,28,60,4,1068,43,944,41,47,53,4,572,30,467,42,48,37,3,1104,33,1014,48,56,64,4,2109,83,1846,38,45,59,4,2108,70,1929,44,51,63,4
-127.3965104,49.66579167,2031,49.66579167,-127.3965104,2B,,,,,,,,1692,unknown,1634,unknown,unknown,unknown,1,,,,,,,,1515,unknown,1515,unknown,unknown,unknown,1,421,14,412,32,41,93,5,512,16,501,33,44,94,5,732,27,701,30,38,85,5,968,55,905,19,27,85,5,329,6,329,55,0,100,5,337,14,322,27,34,86,5,255,6,255,43,0,100,5,1879,153,1108,19,27,37,3,189,10,159,23,33,70,4,818,60,576,19,27,52,4,229,15,195,18,26,73,4,209,11,179,22,32,73,4,441,43,201,22,29,21,2,712,57,458,16,25,51,4
-164.1013704,54.00031481,6057,54.00031481,-164.1013704,4A,1615,unknown,1252,unknown,unknown,unknown,1,3955,unknown,3680,unknown,unknown,unknown,1,2985,unknown,2585,unknown,unknown,unknown,1,1746,unknown,1518,unknown,unknown,unknown,1,414,46,174,19,26,20,2,962,87,543,23,29,28,3,2113,157,1625,19,26,54,4,1307,121,803,15,23,43,3,581,53,248,18,26,26,3,630,64,320,15,22,33,3,495,72,172,14,20,17,2,1528,163,677,15,22,28,3,1014,133,199,14,21,11,2,920,93,438,16,24,29,3,695,81,225,15,22,19,2,689,73,325,15,22,30,3,377,48,108,22,28,10,2,438,41,248,17,24,37,3
-161.0003148,54.33344444,5197,54.33344444,-161.0003148,3B,2116,unknown,1314,unknown,unknown,unknown,1,3823,unknown,2678,unknown,unknown,unknown,1,4437,unknown,3321,unknown,unknown,unknown,1,1757,unknown,1518,unknown,unknown,unknown,1,1219,83,1015,17,26,71,4,3772,329,2288,18,25,39,3,1374,127,839,15,23,44,3,2793,239,1834,15,23,50,3,985,103,546,15,21,36,3,635,79,222,15,21,19,2,575,55,369,14,21,47,3,790,112,167,13,19,12,2,794,89,401,14,21,31,3,1873,208,737,13,20,27,3,240,26,101,14,22,27,3,304,35,155,14,20,31,3,1199,161,358,14,21,16,2,781,107,281,15,20,18,2
-151.7994722,58.99959259,4356,58.99959259,-151.7994722,3A,5593,unknown,5012,unknown,unknown,unknown,1,4248,unknown,3073,unknown,unknown,unknown,1,2801,unknown,2428,unknown,unknown,unknown,1,1674,unknown,1527,unknown,unknown,unknown,1,2574,165,2207,18,27,73,4,5042,381,3972,15,24,69,4,3994,269,3319,18,26,69,4,4635,276,4005,20,28,74,4,2379,180,1821,16,24,62,4,1524,135,971,15,23,48,3,1708,145,1035,18,26,40,3,3421,314,1978,15,23,43,3,2121,210,1057,14,22,35,3,1178,116,471,15,23,28,3,1566,165,575,16,24,22,2,1566,161,689,15,23,28,3,1896,175,900,18,26,28,3,227,24,95,16,23,25,2
-163.8844074,54.50035185,5216,54.50035185,-163.8844074,3B,2568,unknown,2025,unknown,unknown,unknown,1,2923,unknown,2188,unknown,unknown,unknown,1,1186,unknown,949,unknown,unknown,unknown,1,1911,unknown,1528,unknown,unknown,unknown,1,2136,219,1070,17,24,29,3,2865,219,1890,22,30,39,3,1594,186,543,16,22,19,2,2577,282,1178,15,22,29,3,1707,196,591,13,21,22,2,1224,117,697,14,22,43,3,1100,157,162,14,20,8,2,1744,228,505,13,20,17,2,2486,294,707,13,21,18,2,1333,170,452,14,20,19,2,745,76,394,16,23,32,3,620,76,275,17,23,21,2,1079,120,440,15,22,25,2,1316,137,636,18,25,26,3
-166.0504444,53.83125926,6055,53.83125926,-166.0504444,4A,4074,unknown,2773,unknown,unknown,unknown,1,2700,unknown,2147,unknown,unknown,unknown,1,7136,unknown,6464,unknown,unknown,unknown,1,2013,unknown,1529,unknown,unknown,unknown,1,976,124,253,16,23,13,2,1916,173,1082,19,26,33,3,1038,117,479,16,22,26,3,1361,134,777,19,25,31,3,1507,106,1171,29,34,38,3,503,59,217,31,37,12,2,949,124,345,27,32,10,2,1179,146,577,15,20,27,3,1770,179,1018,20,25,29,3,66,16,0,0,0,0,1,709,99,244,16,22,15,2,426,56,115,16,23,13,2,995,84,665,18,25,44,3,807,64,607,19,25,50,3
-166.5932396,54.50115625,7003,54.50115625,-166.5932396,4A,850,unknown,850,unknown,unknown,unknown,1,,,,,,,,,,,,,,,1547,unknown,1537,unknown,unknown,unknown,1,779,25,779,31,0,100,5,1040,36,1040,29,0,100,5,771,27,771,29,0,100,5,526,15,526,35,0,100,5,1166,46,1145,26,37,96,5,809,34,798,24,35,97,5,366,20,366,18,0,100,5,187,8,187,23,0,100,5,235,13,235,18,0,100,5,279,15,270,19,28,93,5,509,30,456,19,28,80,5,523,27,513,20,30,96,5,593,34,540,19,28,82,5,164,8,164,21,0,100,5
-176.0690278,51.66876852,6073,51.66876852,-176.0690278,4B,2962,unknown,2615,unknown,unknown,unknown,1,1383,unknown,1331,unknown,unknown,unknown,1,1248,unknown,1179,unknown,unknown,unknown,1,1623,unknown,1540,unknown,unknown,unknown,1,312,14,303,23,32,93,5,1571,73,1550,22,32,97,5,629,30,629,21,0,100,5,857,41,847,21,31,98,5,1217,66,1174,19,28,92,5,581,27,559,23,31,89,5,612,32,569,21,30,84,5,1074,57,1015,20,29,88,5,1788,85,1621,25,33,76,5,688,38,642,20,28,84,5,318,18,302,19,27,89,5,706,43,613,19,28,77,5,1275,74,1111,21,29,72,4,1503,94,1255,20,28,67,4
-154.4667037,56.33194444,5017,56.33194444,-154.4667037,3B,1084,unknown,798,unknown,unknown,unknown,1,1512,unknown,1117,unknown,unknown,unknown,1,2795,unknown,2398,unknown,unknown,unknown,1,1759,unknown,1544,unknown,unknown,unknown,1,1331,80,1054,22,31,59,4,1592,108,1322,18,26,67,4,977,78,679,17,25,50,3,2563,169,2142,18,26,71,4,1212,101,778,18,25,44,3,959,53,836,24,31,66,4,449,33,316,19,27,52,4,1005,71,701,21,29,48,3,775,71,449,16,24,39,3,585,63,251,15,22,27,3,189,26,52,17,23,12,2,697,62,427,19,25,37,3,621,66,296,17,24,26,3,311,28,189,15,23,46,3
-151.9846019,56.99950926,4310,56.99950926,-151.9846019,3A,2710,unknown,2412,unknown,unknown,unknown,1,1997,unknown,766,unknown,unknown,unknown,1,1680,unknown,962,unknown,unknown,unknown,1,1877,unknown,1545,unknown,unknown,unknown,1,2235,157,1477,21,30,44,3,4216,395,1881,14,23,33,3,3077,315,1081,13,21,27,3,3286,354,1172,13,21,26,3,2122,205,930,15,24,30,3,1663,191,348,16,24,12,2,1185,120,443,28,35,13,2,1206,132,400,15,22,20,2,1198,136,378,14,22,20,2,1096,145,193,13,20,10,2,740,106,58,12,18,5,2,950,110,278,21,28,12,2,1127,136,361,15,22,18,2,932,115,257,20,26,11,2
-151.6866019,57.16598148,4316,57.16598148,-151.6866019,3A,2395,unknown,1657,unknown,unknown,unknown,1,1860,unknown,1504,unknown,unknown,unknown,1,4390,unknown,2670,unknown,unknown,unknown,1,2336,unknown,1546,unknown,unknown,unknown,1,2986,150,2599,24,33,71,4,4732,312,3898,18,27,68,4,3526,279,2449,16,25,55,4,3160,314,1542,14,22,35,3,2673,216,1588,20,28,36,3,2575,198,1578,20,28,40,3,3243,319,1425,13,22,33,3,1622,145,925,15,23,43,3,1408,143,606,14,22,31,3,1330,124,636,18,26,29,3,665,62,373,18,25,34,3,1275,142,377,15,22,18,2,1520,169,438,16,24,16,2,1260,136,515,17,24,22,2
-161.3010278,54.83322222,5227,54.83322222,-161.3010278,3B,5300,unknown,4796,unknown,unknown,unknown,1,3164,unknown,2642,unknown,unknown,unknown,1,3184,unknown,2754,unknown,unknown,unknown,1,1780,unknown,1556,unknown,unknown,unknown,1,471,24,409,27,34,63,4,3949,216,3443,23,31,68,4,1684,128,1126,22,29,40,3,2729,166,2124,27,34,48,3,2866,162,2271,27,35,51,4,980,81,586,24,31,30,3,597,89,56,14,20,4,2,571,72,164,16,23,14,2,1717,209,509,18,25,13,2,1432,149,666,17,24,26,3,299,31,150,21,28,23,2,521,59,251,16,22,27,3,764,85,342,16,22,26,3,561,69,193,18,24,16,2
-134.3173148,55.3335,3049,55.3335,-134.3173148,2C,1829,unknown,1693,unknown,unknown,unknown,1,2373,unknown,2123,unknown,unknown,unknown,1,3057,unknown,2907,unknown,unknown,unknown,1,1868,unknown,1556,unknown,unknown,unknown,1,2270,103,2078,26,34,77,5,3013,120,2831,29,37,80,5,1554,67,1396,29,37,72,4,1865,69,1729,33,41,75,4,612,34,521,24,31,65,4,1604,84,1377,25,33,65,4,936,43,798,30,38,63,4,1207,70,917,26,34,50,3,1723,111,1342,21,29,57,4,1078,61,914,22,30,67,4,765,35,689,27,35,74,4,1855,94,1666,24,32,74,4,1218,64,1100,23,30,73,4,2269,100,1995,30,38,67,4
-151.7644537,58.50030556,4281,58.50030556,-151.7644537,3A,2061,unknown,2008,unknown,unknown,unknown,1,1405,unknown,1394,unknown,unknown,unknown,1,2828,unknown,2813,unknown,unknown,unknown,1,1585,unknown,1557,unknown,unknown,unknown,1,2642,90,2620,30,37,97,5,878,19,878,46,0,100,5,4760,209,4701,23,32,97,5,2949,148,2827,21,30,91,5,2003,100,1897,21,31,89,5,1540,99,1437,16,26,89,5,1048,52,993,22,31,88,5,2221,153,2029,15,25,86,5,1264,73,1208,18,27,92,5,1674,106,1523,17,26,84,5,2055,128,1847,18,26,80,5,2279,123,2236,19,28,96,5,1386,110,955,16,25,55,4,2576,205,1931,15,23,61,4
-134.0159074,55.00031481,3043,55.00031481,-134.0159074,2C,3251,unknown,2507,unknown,unknown,unknown,1,3075,unknown,2754,unknown,unknown,unknown,1,3504,unknown,3106,unknown,unknown,unknown,1,1791,unknown,1562,unknown,unknown,unknown,1,2271,98,2097,28,36,78,5,2046,90,1734,33,42,58,4,3156,160,2718,26,34,66,4,3405,157,3084,26,34,76,5,3048,192,2308,23,31,53,4,1980,131,1461,22,30,50,3,986,85,521,21,29,29,3,2410,174,1530,23,31,39,3,1569,85,1284,27,35,55,4,1583,111,1237,18,26,61,4,884,52,751,22,29,65,4,2032,124,1616,22,30,59,4,1773,86,1540,28,36,64,4,2181,93,1847,35,43,57,4
-156.6017843,55.83265686,5248,55.83265686,-156.6017843,3B,1512,unknown,1443,unknown,unknown,unknown,1,453,unknown,396,unknown,unknown,unknown,1,1738,unknown,1689,unknown,unknown,unknown,1,1647,unknown,1564,unknown,unknown,unknown,1,,,,,,,,1800,107,1692,18,27,89,5,1504,91,1387,18,27,86,5,2161,120,2092,19,27,93,5,1229,65,1158,20,29,88,5,1384,89,1188,18,27,74,4,478,34,410,17,24,71,4,2629,178,2231,18,25,71,4,1225,99,896,16,24,57,4,260,26,142,12,20,46,3,213,17,141,18,26,47,3,481,47,304,14,21,45,3,712,65,451,14,22,49,3,1619,166,811,14,21,36,3
-138.7500278,58.50012963,4025,58.50012963,-138.7500278,3A,1550,unknown,1378,unknown,unknown,unknown,1,4595,unknown,3931,unknown,unknown,unknown,1,4147,unknown,3534,unknown,unknown,unknown,1,2254,unknown,1576,unknown,unknown,unknown,1,1757,70,1564,33,42,67,4,4456,141,4193,40,47,74,4,1319,39,1261,39,48,82,5,1647,57,1549,35,43,77,5,424,14,399,36,45,79,5,3035,171,2501,24,32,62,4,296,21,216,18,27,57,4,2356,159,1692,22,30,48,3,451,14,417,42,50,71,4,1111,63,937,23,31,63,4,1233,70,977,29,36,49,3,1418,84,1020,44,51,27,3,1734,93,1415,31,38,49,3,1505,125,905,23,30,31,3
